date,sulfur_dioxide_min,sulfur_dioxide_max,sulfur_dioxide_mean,sulfur_dioxide_median,carbon_monoxide_min,carbon_monoxide_max,carbon_monoxide_mean,carbon_monoxide_median,ozone_min,ozone_max,ozone_mean,ozone_median,nitrogen_dioxide_min,nitrogen_dioxide_max,nitrogen_dioxide_mean,nitrogen_dioxide_median,fine_dust_pm10_min,fine_dust_pm10_max,fine_dust_pm10_mean,fine_dust_pm10_median,rainfall_min,rainfall_max,rainfall_mean,rainfall_median,probability of precipitation_min,probability of precipitation_max,probability of precipitation_mean,probability of precipitation_median,humidity_min,humidity_max,humidity_mean,humidity_median,highest temperature_min,highest temperature_max,highest temperature_mean,highest temperature_median,lowest temperature_min,lowest temperature_max,lowest temperature_mean,lowest temperature_median,wind speed_min,wind speed_max,wind speed_mean,wind speed_median,wind direction_min,wind direction_max,wind direction_mean,wind direction_median,sky state_min,sky state_max,sky state_mean,sky state_median,weekday,visitor
2009-06-26,0.004,0.006,0.0051666666666666,0.005,0.4,0.5,0.4208333333333333,0.4,0.004,0.082,0.0314166666666666,0.0225,0.013,0.044,0.0269166666666666,0.0255,38.0,84.0,61.125,61.5,0.0,5.0,0.4078947368421052,0.0,20.0,60.0,23.445945945945947,20.0,70.0,90.0,81.25,85.0,28.0,31.0,30.05263157894737,30.0,24.0,24.0,24.0,24.0,0.4,2.1,1.085135135135135,1.0,16.0,346.0,253.78378378378372,323.5,1.0,4.0,2.20945945945946,2.0,5.0,"8,453"
2009-06-28,0.005,0.009,0.0063333333333333,0.006,0.3,0.5,0.3625,0.4,0.005,0.06,0.0299583333333333,0.02,0.008,0.035,0.0205,0.02,15.0,72.0,34.25,32.5,0.0,1.0,0.0394736842105263,0.0,0.0,70.0,19.12162162162162,20.0,70.0,95.0,83.07432432432432,85.0,30.0,32.0,30.63157894736842,31.0,25.0,25.0,25.0,25.0,0.5,2.6,1.1858108108108107,1.05,3.0,349.0,257.1081081081081,312.5,1.0,4.0,2.439189189189189,3.0,7.0,"20,221"
2009-06-29,0.004,0.005,0.0048260869565217,0.005,0.4,0.5,0.4434782608695652,0.4,0.002,0.08,0.0302608695652173,0.027,0.01,0.033,0.0209999999999999,0.022,20.0,69.0,44.29166666666666,44.5,0.0,0.0,0.0,0.0,0.0,30.0,9.45945945945946,0.0,60.0,100.0,79.12162162162163,80.0,30.0,32.0,31.21052631578948,31.0,25.0,25.0,25.0,25.0,0.2,2.9,1.226351351351351,0.95,14.0,360.0,248.75,331.0,3.0,4.0,3.5,3.5,1.0,"2,239"
2009-06-30,0.003,0.007,0.0039166666666666,0.004,0.4,0.5,0.4624999999999999,0.5,0.021,0.044,0.0316666666666666,0.0325,0.005,0.035,0.0192083333333333,0.02,37.0,94.0,60.91666666666666,59.5,0.0,0.0,0.0,0.0,0.0,60.0,5.405405405405405,0.0,60.0,95.0,77.87162162162163,80.0,31.0,35.0,33.78947368421053,34.0,24.0,25.0,24.5625,25.0,0.4,1.9,0.8743243243243244,0.7,14.0,346.0,194.4189189189189,189.0,1.0,4.0,2.5405405405405403,3.0,2.0,"3,927"
2009-07-01,0.004,0.006,0.0047083333333333,0.005,0.3,0.4,0.3374999999999999,0.3,0.015,0.067,0.0435416666666666,0.0424999999999999,0.007,0.031,0.0129166666666666,0.012,27.0,75.0,45.29166666666666,43.5,0.0,0.0,0.0,0.0,0.0,60.0,3.783783783783784,0.0,60.0,100.0,79.05405405405405,80.0,34.0,35.0,34.8421052631579,35.0,24.0,26.0,24.875,24.0,0.8,2.4,1.4364864864864864,1.5,5.0,360.0,218.695945945946,238.5,1.0,3.0,1.8783783783783785,1.0,3.0,"4,209"
2009-08-05,0.005,0.007,0.005875,0.006,0.4,0.6,0.4458333333333333,0.4,0.002,0.078,0.02675,0.013,0.011,0.049,0.0247499999999999,0.0225,16.0,52.0,32.041666666666664,32.5,0.0,0.0,0.0,0.0,20.0,70.0,28.24324324324324,20.0,65.0,100.0,83.64864864864865,87.5,29.0,30.0,29.57894736842105,30.0,22.0,24.0,22.875,23.0,0.4,1.5,0.727027027027027,0.6,5.0,355.0,143.6418918918919,90.0,1.0,4.0,3.216216216216216,3.0,3.0,"11,720"
2009-08-08,0.003,0.003,0.003,0.003,0.4,0.7,0.5125000000000001,0.5,0.002,0.023,0.0072499999999999,0.003,0.011,0.028,0.0180416666666666,0.0175,15.0,32.0,19.08333333333333,19.0,0.0,0.0,0.0,0.0,20.0,70.0,32.63513513513514,30.0,60.0,85.0,73.78378378378379,75.0,28.0,29.0,28.05263157894737,28.0,22.0,23.0,22.0625,22.0,0.9,3.1,1.9229729729729728,1.8,289.0,322.0,308.31081081081084,309.5,1.0,4.0,1.3175675675675675,1.0,6.0,"17,016"
2009-08-09,0.003,0.004,0.0030833333333333,0.003,0.4,0.7,0.4875,0.5,0.002,0.053,0.019875,0.011,0.006,0.026,0.01375,0.0125,15.0,35.0,19.20833333333333,19.0,0.0,0.0,0.0,0.0,0.0,70.0,27.635135135135137,30.0,65.0,95.0,79.79729729729729,82.5,25.0,29.0,27.26315789473684,28.0,18.0,23.0,20.6875,22.0,0.4,2.4,1.108108108108108,0.9,16.0,360.0,312.97297297297297,326.0,1.0,3.0,1.3108108108108107,1.0,7.0,"17,748"
2009-08-10,0.003,0.003,0.003,0.003,0.3,0.5,0.3916666666666666,0.4,0.002,0.043,0.0151666666666666,0.0075,0.009,0.03,0.0160833333333333,0.0144999999999999,15.0,41.0,20.83333333333333,19.0,0.0,0.0,0.0,0.0,0.0,30.0,8.243243243243244,0.0,50.0,95.0,73.78378378378379,75.0,24.0,29.0,26.526315789473685,28.0,16.0,20.0,18.1875,19.0,0.4,1.7,0.7986486486486487,0.6,14.0,360.0,256.8581081081081,294.5,1.0,4.0,3.006756756756757,3.0,1.0,"5,585"
2009-08-11,0.003,0.004,0.0030416666666666,0.003,0.3,0.5,0.4333333333333333,0.45,0.002,0.007,0.0035416666666666,0.003,0.011,0.021,0.0169583333333333,0.017,14.0,41.0,21.0,19.0,0.0,0.0,0.0,0.0,30.0,60.0,30.81081081081081,30.0,70.0,100.0,84.22297297297297,85.0,23.0,28.0,26.84210526315789,27.0,16.0,18.0,16.875,16.0,0.4,1.9,0.9858108108108108,0.8,290.0,342.0,315.61486486486484,315.0,1.0,3.0,1.108108108108108,1.0,2.0,"1,277"
2009-08-12,0.002,0.004,0.002695652173913,0.003,0.3,0.6,0.4260869565217391,0.4,0.001,0.012,0.0052608695652173,0.004,0.007,0.026,0.0184090909090909,0.0195,14.0,29.0,20.27272727272728,19.0,0.0,0.0,0.0,0.0,20.0,70.0,36.21621621621622,30.0,60.0,95.0,81.6554054054054,85.0,26.0,28.0,27.31578947368421,28.0,18.0,21.0,19.3125,19.0,0.6,2.2,1.3054054054054056,1.2,293.0,315.0,308.0945945945946,309.0,1.0,3.0,1.162162162162162,1.0,3.0,643
2009-08-13,0.003,0.007,0.0043749999999999,0.0035,0.5,1.5,0.7708333333333334,0.6,0.001,0.078,0.027125,0.008,0.01,0.052,0.0223333333333333,0.019,17.0,131.0,49.125,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,95.0,72.02702702702703,75.0,27.0,29.0,28.21052631578948,28.0,18.0,21.0,19.6875,20.0,0.4,2.7,1.320945945945946,1.15,14.0,360.0,291.8378378378378,310.0,1.0,3.0,1.364864864864865,1.0,4.0,"7,906"
2009-08-16,0.004,0.005,0.00425,0.004,0.4,1.0,0.6708333333333334,0.6499999999999999,0.002,0.072,0.0325833333333333,0.0284999999999999,0.008,0.047,0.0252083333333333,0.0285,19.0,86.0,54.458333333333336,55.5,0.0,0.0,0.0,0.0,0.0,20.0,14.18918918918919,20.0,45.0,95.0,73.27702702702703,75.0,25.0,28.0,25.94736842105263,26.0,11.0,17.0,14.0625,16.0,0.4,2.0,0.9716216216216216,0.8,311.0,360.0,332.02027027027026,329.0,1.0,4.0,2.527027027027027,3.0,7.0,"13,300"
2009-08-17,0.004,0.005,0.004125,0.004,0.4,0.7,0.5125000000000001,0.5,0.002,0.057,0.0205833333333333,0.013,0.01,0.054,0.0282083333333333,0.026,24.0,86.0,42.583333333333336,41.0,0.0,0.0,0.0,0.0,20.0,30.0,27.635135135135137,30.0,45.0,90.0,73.58108108108108,80.0,25.0,26.0,25.157894736842103,25.0,11.0,14.0,12.3125,11.0,0.4,1.8,0.831081081081081,0.6499999999999999,11.0,360.0,309.5135135135135,329.0,1.0,4.0,3.0675675675675675,3.0,1.0,"5,602"
2009-08-18,0.004,0.006,0.00475,0.005,0.4,0.6,0.5166666666666667,0.5,0.003,0.079,0.0295833333333333,0.016,0.009,0.042,0.0210833333333333,0.022,28.0,72.0,50.875,50.0,0.0,0.0,0.0,0.0,30.0,80.0,32.36486486486486,30.0,50.0,90.0,71.08108108108108,70.0,25.0,26.0,25.157894736842103,25.0,14.0,17.0,15.3125,14.0,0.3,2.0,0.8445945945945946,0.6,37.0,346.0,260.31756756756755,287.0,1.0,4.0,3.0472972972972974,3.0,2.0,"5,286"
2009-08-20,0.001,0.003,0.0019583333333333,0.002,0.2,0.7,0.4041666666666666,0.3,0.003,0.045,0.0197083333333333,0.014,0.005,0.037,0.0157083333333333,0.0135,18.0,52.0,35.541666666666664,34.0,0.0,0.0,0.0,0.0,0.0,30.0,13.716216216216216,20.0,45.0,100.0,75.94594594594595,80.0,18.0,24.0,21.05263157894737,23.0,14.0,16.0,15.0625,15.5,0.5,2.9,1.491216216216216,1.55,257.0,342.0,310.7094594594595,313.0,1.0,1.0,1.0,1.0,4.0,"3,333"
2009-08-21,0.002,0.006,0.0034166666666666,0.004,0.2,0.5,0.3666666666666667,0.4,0.002,0.07,0.0254166666666666,0.0125,0.017,0.05,0.0297083333333333,0.0275,18.0,52.0,33.833333333333336,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,77.33108108108108,82.5,19.0,26.0,23.68421052631579,24.0,12.0,14.0,13.125,14.0,0.3,1.5,0.7337837837837837,0.6,34.0,360.0,189.4324324324324,180.0,1.0,3.0,1.351351351351351,1.0,5.0,"6,774"
2009-08-22,0.002,0.005,0.0030833333333333,0.003,0.2,0.8,0.4458333333333333,0.4,0.003,0.057,0.0179166666666666,0.009,0.015,0.047,0.0297083333333333,0.028,24.0,65.0,43.79166666666666,44.5,0.0,0.0,0.0,0.0,0.0,20.0,11.62162162162162,20.0,50.0,100.0,79.1554054054054,85.0,24.0,27.0,25.84210526315789,26.0,12.0,13.0,12.9375,13.0,0.4,1.6,0.8628378378378379,0.7,6.0,360.0,49.66216216216216,36.0,1.0,3.0,2.135135135135135,3.0,6.0,"18,659"
2009-08-24,0.002,0.003,0.0028333333333333,0.003,0.3,0.5,0.3875,0.4,0.002,0.079,0.0266666666666666,0.013,0.01,0.056,0.026125,0.0215,21.0,76.0,45.3,40.5,0.0,0.0,0.0,0.0,20.0,30.0,27.905405405405407,30.0,55.0,95.0,78.3445945945946,82.5,26.0,27.0,26.42105263157895,26.0,14.0,16.0,14.9375,15.0,0.4,1.8,0.8513513513513513,0.7,4.0,360.0,158.72297297297297,75.0,1.0,4.0,1.891891891891892,1.0,1.0,"4,838"
2009-08-25,0.003,0.008,0.0039166666666666,0.0035,0.2,0.5,0.3708333333333333,0.4,0.003,0.078,0.0266086956521739,0.015,0.012,0.05,0.0274583333333333,0.025,17.0,108.0,54.0,56.0,0.0,0.0,0.0,0.0,0.0,30.0,8.91891891891892,0.0,60.0,100.0,82.9391891891892,85.0,25.0,27.0,26.31578947368421,27.0,15.0,18.0,16.3125,15.0,0.4,1.7,0.8912162162162163,0.8,7.0,360.0,169.82432432432432,99.0,1.0,4.0,2.277027027027027,3.0,2.0,"5,246"
2009-08-27,0.003,0.005,0.0035,0.003,0.2,0.6,0.3625,0.4,0.002,0.046,0.0230416666666666,0.0275,0.006,0.041,0.0205416666666666,0.0195,15.0,44.0,26.043478260869566,23.0,0.0,0.0,0.0,0.0,0.0,30.0,2.1621621621621623,0.0,45.0,100.0,80.06756756756756,87.5,28.0,28.0,28.0,28.0,15.0,17.0,15.8125,16.0,0.9,5.6,2.277702702702703,1.8,4.0,360.0,40.50675675675676,36.5,1.0,3.0,1.5135135135135136,1.0,4.0,"1,802"
2009-08-28,0.004,0.007,0.0044166666666666,0.004,0.2,0.6,0.3833333333333333,0.4,0.001,0.061,0.0226666666666666,0.022,0.011,0.028,0.0194583333333333,0.0195,14.0,50.0,30.27272727272728,29.5,0.0,0.0,0.0,0.0,0.0,30.0,23.64864864864865,30.0,50.0,95.0,79.29054054054055,85.0,28.0,28.0,28.0,28.0,15.0,16.0,15.4375,15.0,0.6,2.4,1.3608108108108108,1.2,5.0,360.0,163.77702702702703,36.0,1.0,4.0,3.20945945945946,4.0,5.0,"4,747"
2010-01-04,0.006,0.011,0.0072916666666666,0.007,0.3,1.0,0.525,0.5,0.002,0.03,0.0135,0.0115,0.015,0.057,0.0318333333333333,0.03,22.0,67.0,47.54166666666666,47.0,0.0,5.0,0.4605263157894737,0.0,10.0,20.0,17.905405405405407,20.0,30.0,75.0,52.16216216216216,55.0,-6.0,-2.0,-4.526315789473684,-6.0,-15.0,-15.0,-15.0,-15.0,1.0,9.0,3.6945945945945935,2.4,24.0,354.0,275.0337837837838,276.0,3.0,4.0,3.891891891891892,4.0,1.0,471
2010-01-05,0.006,0.011,0.0086666666666666,0.009,0.4,1.3,0.5583333333333333,0.5,0.004,0.033,0.0210416666666666,0.023,0.01,0.057,0.023375,0.019,25.0,76.0,56.35,57.5,0.0,0.0,0.0,0.0,10.0,20.0,13.31081081081081,10.0,20.0,75.0,36.95945945945946,35.0,-6.0,1.0,-1.947368421052632,-3.0,-15.0,-12.0,-13.6875,-15.0,0.7,5.0,2.002027027027028,1.8,228.0,299.0,260.8513513513513,261.0,1.0,2.0,1.641891891891892,2.0,2.0,"4,210"
2010-01-06,0.006,0.013,0.0086249999999999,0.008,0.5,1.2,0.8208333333333333,0.9,0.003,0.029,0.0127916666666666,0.0085,0.014,0.057,0.0355833333333333,0.0365,17.0,75.0,46.27272727272727,43.5,0.0,0.0,0.0,0.0,10.0,20.0,12.16216216216216,10.0,10.0,70.0,39.32432432432432,40.0,-3.0,5.0,2.0526315789473686,2.0,-13.0,-8.0,-10.5,-12.0,0.3,5.2,2.4986486486486488,2.5,8.0,318.0,222.61486486486487,256.0,1.0,2.0,1.5337837837837838,2.0,3.0,674
2010-01-12,0.004,0.011,0.0064166666666666,0.005,0.4,0.8,0.5125000000000001,0.5,0.008,0.031,0.0193333333333333,0.0175,0.016,0.034,0.0232916666666666,0.023,26.0,85.0,46.625,45.0,0.0,1.0,0.1052631578947368,0.0,20.0,30.0,28.64864864864865,30.0,40.0,75.0,61.0472972972973,65.0,3.0,9.0,5.894736842105263,5.0,-7.0,-1.0,-3.875,-2.0,0.0,3.4,1.5763513513513514,1.2999999999999998,54.0,162.0,123.75675675675676,125.0,4.0,4.0,4.0,4.0,2.0,906
2010-01-13,0.004,0.01,0.00675,0.006,0.4,0.6,0.5041666666666667,0.5,0.012,0.03,0.0214166666666666,0.021,0.012,0.028,0.0194166666666666,0.019,19.0,54.0,41.19047619047619,44.0,0.0,5.0,1.0789473684210529,0.0,30.0,80.0,46.75675675675676,45.0,35.0,95.0,69.78378378378379,72.5,3.0,9.0,4.315789473684211,4.0,-7.0,-6.0,-6.5,-6.5,0.3,5.2,2.327702702702702,2.1,51.0,133.0,86.8108108108108,81.0,4.0,4.0,4.0,4.0,3.0,560
2010-01-14,0.005,0.013,0.009625,0.009,0.5,1.5,0.8958333333333334,0.9,0.003,0.022,0.0081666666666666,0.005,0.028,0.061,0.0428749999999999,0.0414999999999999,25.0,87.0,55.34782608695652,52.0,0.0,0.0,0.0,0.0,0.0,20.0,2.2972972972972974,0.0,20.0,67.0,39.68918918918919,40.0,1.0,4.0,2.894736842105264,4.0,-8.0,-7.0,-7.4375,-7.0,0.4,4.4,1.991216216216216,1.6,55.0,257.0,137.60135135135135,125.0,1.0,4.0,2.777027027027027,3.0,4.0,661
2010-01-21,0.005,0.009,0.00675,0.007,0.4,0.9,0.5208333333333334,0.5,0.004,0.031,0.0217916666666666,0.0215,0.008,0.032,0.0184166666666666,0.017,20.0,59.0,39.16666666666666,40.5,0.0,0.0,0.0,0.0,10.0,80.0,30.54054054054054,30.0,35.0,85.0,66.48648648648648,65.0,7.0,9.0,8.263157894736842,8.0,-2.0,0.0,-1.125,-1.0,0.0,2.5,1.1506756756756755,1.0,174.0,273.0,227.15540540540545,231.0,4.0,4.0,4.0,4.0,4.0,"1,529"
2010-01-22,0.005,0.008,0.0061666666666666,0.006,0.4,0.5,0.4458333333333333,0.4,0.014,0.028,0.0190416666666666,0.0185,0.011,0.025,0.0188333333333333,0.02,21.0,67.0,36.95652173913044,33.0,0.0,0.0,0.0,0.0,0.0,20.0,5.067567567567568,5.0,35.0,75.0,54.76351351351352,55.0,7.0,10.0,8.105263157894736,8.0,-3.0,0.0,-1.5625,-1.0,0.0,2.7,1.129054054054054,1.1,124.0,257.0,207.8918918918919,229.0,2.0,4.0,3.560810810810811,4.0,5.0,"1,066"
2010-01-23,0.005,0.012,0.0079166666666666,0.008,0.4,1.0,0.6083333333333333,0.5,0.003,0.026,0.0149166666666666,0.0185,0.014,0.04,0.0260416666666666,0.0245,18.0,69.0,43.083333333333336,47.5,0.0,0.0,0.0,0.0,0.0,20.0,8.58108108108108,10.0,30.0,85.0,58.108108108108105,65.0,6.0,9.0,7.631578947368421,7.0,-6.0,-3.0,-5.0625,-5.0,0.1,2.9,1.3574324324324325,1.2,58.0,345.0,223.10135135135133,236.0,2.0,4.0,2.77027027027027,3.0,6.0,"4,039"
2010-01-26,0.005,0.01,0.0084583333333333,0.009,0.4,1.1,0.6458333333333334,0.55,0.003,0.028,0.0125416666666666,0.013,0.014,0.048,0.032125,0.034,35.0,85.0,57.66666666666666,55.5,0.0,0.0,0.0,0.0,10.0,20.0,16.41891891891892,20.0,45.0,80.0,64.66216216216216,67.5,2.0,9.0,6.421052631578948,8.0,1.0,2.0,1.8125,2.0,0.6,3.5,1.850675675675676,1.9,95.0,315.0,216.6216216216216,221.0,3.0,4.0,3.945945945945946,4.0,2.0,"1,820"
2010-01-27,0.006,0.013,0.0092272727272727,0.009,0.5,1.6,1.009090909090909,1.0,0.002,0.011,0.0039545454545454,0.003,0.033,0.051,0.0419090909090909,0.043,25.0,97.0,55.523809523809526,54.0,0.0,0.0,0.0,0.0,10.0,80.0,27.0945945945946,25.0,40.0,85.0,61.99324324324324,65.0,2.0,8.0,4.052631578947368,5.0,-7.0,3.0,-1.75,1.0,0.6,2.9,1.5358108108108108,1.5,22.0,286.0,183.8918918918919,185.0,1.0,3.0,1.8716216216216213,2.0,3.0,"2,052"
2010-01-28,0.006,0.016,0.0089166666666666,0.007,0.3,1.5,0.5416666666666666,0.5,0.002,0.029,0.01425,0.0135,0.014,0.049,0.0273333333333333,0.0225,25.0,122.0,60.333333333333336,54.5,0.0,0.0,0.0,0.0,10.0,80.0,44.32432432432432,30.0,45.0,90.0,71.08108108108108,75.0,2.0,13.0,7.473684210526316,5.0,-7.0,-3.0,-5.0625,-6.0,0.3,2.9,1.4743243243243245,1.5,34.0,180.0,118.9662162162162,123.0,1.0,3.0,1.608108108108108,2.0,4.0,"1,920"
2010-01-29,0.005,0.014,0.007875,0.008,0.4,1.0,0.5458333333333333,0.5,0.003,0.031,0.0171249999999999,0.0165,0.009,0.047,0.0238333333333333,0.0235,23.0,73.0,43.41666666666666,44.0,0.0,0.0,0.0,0.0,0.0,10.0,2.9054054054054053,0.0,25.0,70.0,45.43918918918919,45.0,4.0,17.0,12.842105263157896,13.0,-3.0,6.0,1.4375,-2.0,0.4,4.5,2.2736486486486487,1.9,29.0,280.0,120.00675675675676,120.0,1.0,3.0,1.2297297297297298,1.0,5.0,"1,891"
2010-02-02,0.005,0.007,0.0056666666666666,0.006,0.3,0.5,0.3916666666666666,0.4,0.011,0.032,0.0237916666666666,0.024,0.006,0.033,0.01575,0.0139999999999999,17.0,65.0,28.70833333333333,25.5,0.0,0.0,0.0,0.0,10.0,30.0,19.45945945945946,20.0,20.0,55.0,39.067567567567565,40.0,6.0,10.0,8.31578947368421,9.0,-1.0,2.0,0.3125,-1.0,0.0,3.1,1.5074324324324324,1.55,42.0,307.0,93.20270270270272,71.5,2.0,4.0,2.45945945945946,2.0,2.0,"1,295"
2010-02-05,0.006,0.013,0.0089166666666666,0.009,0.4,0.9,0.5375,0.5,0.003,0.026,0.018125,0.0195,0.014,0.05,0.0263333333333333,0.0265,19.0,76.0,48.16666666666666,46.5,0.0,0.0,0.0,0.0,0.0,20.0,7.837837837837838,10.0,20.0,80.0,54.729729729729726,60.0,9.0,12.0,9.894736842105264,9.0,-3.0,2.0,-0.5625,-2.0,0.4,3.2,1.883783783783784,2.0,30.0,147.0,87.91216216216216,90.0,4.0,4.0,4.0,4.0,5.0,"1,080"
2010-02-06,0.006,0.012,0.009125,0.0095,0.4,1.2,0.7291666666666666,0.7,0.003,0.023,0.01125,0.011,0.018,0.055,0.0361666666666666,0.037,21.0,96.0,51.25,48.5,0.0,0.0,0.0,0.0,10.0,20.0,11.554054054054054,10.0,35.0,80.0,64.42567567567568,65.0,9.0,15.0,12.421052631578949,12.0,-1.0,2.0,0.1875,1.0,0.4,5.0,2.05945945945946,2.0,43.0,124.0,89.06756756756756,86.0,4.0,4.0,4.0,4.0,6.0,"5,391"
2010-02-11,0.006,0.009,0.006625,0.006,0.3,0.5,0.4041666666666667,0.4,0.011,0.027,0.0184583333333333,0.0185,0.007,0.031,0.020875,0.022,14.0,29.0,19.416666666666668,19.0,0.0,0.0,0.0,0.0,0.0,30.0,18.783783783783782,20.0,45.0,80.0,67.53378378378379,70.0,11.0,15.0,12.36842105263158,13.0,-2.0,3.0,1.0,3.0,0.4,3.2,1.7777027027027028,1.8,171.0,291.0,243.5067567567568,252.0,3.0,4.0,3.885135135135135,4.0,4.0,316
2010-02-12,0.005,0.01,0.0065416666666666,0.006,0.3,0.9,0.5083333333333333,0.45,0.003,0.03,0.0163333333333333,0.0165,0.007,0.042,0.0241666666666666,0.0245,15.0,47.0,25.666666666666668,21.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0945945945945947,0.0,30.0,80.0,56.38513513513514,57.5,11.0,13.0,12.36842105263158,13.0,-2.0,3.0,0.0,-1.5,0.4,3.4,1.843918918918919,1.7999999999999998,34.0,333.0,257.1283783783784,265.0,1.0,2.0,1.114864864864865,1.0,5.0,923
2010-02-13,0.004,0.007,0.0052916666666666,0.005,0.3,0.8,0.45,0.4,0.006,0.04,0.0290833333333333,0.033,0.004,0.038,0.0132083333333333,0.0095,16.0,61.0,39.29166666666666,40.0,0.0,0.0,0.0,0.0,10.0,30.0,14.66216216216216,10.0,35.0,85.0,56.0472972972973,55.0,10.0,14.0,11.894736842105264,12.0,3.0,5.0,3.875,3.0,0.6,3.3,1.906081081081081,2.1,90.0,317.0,251.4189189189189,255.0,1.0,1.0,1.0,1.0,6.0,"3,525"
2010-02-14,0.006,0.011,0.0075416666666666,0.007,0.4,1.1,0.7166666666666667,0.7,0.003,0.029,0.0122083333333333,0.009,0.017,0.049,0.0335833333333333,0.035,19.0,76.0,45.583333333333336,45.5,0.0,0.0,0.0,0.0,20.0,60.0,33.78378378378378,30.0,50.0,80.0,73.04054054054055,75.0,9.0,13.0,10.421052631578949,10.0,1.0,6.0,3.9375,5.5,0.0,2.6,1.529054054054054,1.6,243.0,350.0,279.4527027027027,266.0,1.0,3.0,2.0135135135135136,2.0,7.0,"5,097"
2010-02-15,0.006,0.016,0.0095217391304347,0.009,0.5,1.7,0.7875,0.6,0.002,0.036,0.0209583333333333,0.0235,0.012,0.05,0.026375,0.026,21.0,97.0,64.9090909090909,63.5,0.0,0.0,0.0,0.0,10.0,30.0,15.27027027027027,10.0,45.0,85.0,65.60810810810811,70.0,6.0,11.0,8.631578947368421,10.0,0.0,2.0,0.875,1.0,0.2,2.8,1.531081081081081,1.7,11.0,337.0,261.97297297297297,273.0,1.0,3.0,1.412162162162162,1.0,1.0,"11,393"
2010-02-16,0.006,0.011,0.0074166666666666,0.007,0.4,0.9,0.6208333333333333,0.6,0.004,0.032,0.0177083333333333,0.0175,0.017,0.048,0.029625,0.027,29.0,80.0,49.91666666666666,49.0,0.0,0.0,0.0,0.0,10.0,80.0,32.5,20.0,55.0,95.0,73.81756756756756,75.0,5.0,12.0,8.526315789473685,9.0,-1.0,1.0,0.25,0.5,0.0,4.0,1.643918918918919,1.7,162.0,360.0,270.7094594594595,273.0,2.0,4.0,3.135135135135135,3.0,2.0,"3,359"
2010-02-17,0.006,0.013,0.0092173913043478,0.009,0.5,1.3,0.7708333333333334,0.75,0.003,0.024,0.0100833333333333,0.007,0.027,0.056,0.0428333333333333,0.0435,26.0,102.0,60.208333333333336,55.5,0.0,0.0,0.0,0.0,10.0,80.0,37.16216216216216,30.0,35.0,90.0,66.04729729729729,65.0,4.0,12.0,10.263157894736842,11.0,-1.0,0.0,-0.9375,-1.0,0.8,5.0,3.0317567567567565,3.25,11.0,360.0,258.7162162162162,268.5,2.0,3.0,2.2635135135135136,2.0,3.0,"1,600"
2010-02-19,0.006,0.018,0.0093333333333333,0.009,0.3,1.5,0.6916666666666668,0.6499999999999999,0.003,0.039,0.0146249999999999,0.0075,0.009,0.057,0.0369583333333333,0.041,20.0,97.0,52.8421052631579,52.0,0.0,0.0,0.0,0.0,0.0,30.0,19.72972972972973,20.0,45.0,80.0,59.08783783783784,55.0,12.0,16.0,14.0,13.0,1.0,5.0,2.5625,1.0,0.0,2.9,1.6567567567567567,1.75,9.0,354.0,233.41216216216216,254.5,2.0,3.0,2.283783783783784,2.0,5.0,"1,957"
2010-02-22,0.007,0.013,0.0092916666666666,0.009,0.5,1.5,0.6875,0.6,0.003,0.036,0.016625,0.0175,0.024,0.06,0.0425,0.04,50.0,115.0,82.04166666666667,76.5,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,25.0,80.0,46.75675675675676,45.0,18.0,19.0,18.57894736842105,19.0,5.0,7.0,5.875,5.0,1.0,5.0,2.1547297297297296,1.8,142.0,290.0,215.42567567567568,213.0,1.0,2.0,1.472972972972973,1.0,1.0,"3,751"
2010-02-26,0.005,0.01,0.0072916666666666,0.007,0.4,1.4,0.7791666666666667,0.7,0.002,0.03,0.0096666666666666,0.004,0.016,0.059,0.0343333333333333,0.0335,20.0,90.0,47.869565217391305,43.0,0.0,0.0,0.0,0.0,10.0,70.0,27.364864864864863,25.0,15.0,75.0,41.148648648648646,40.0,16.0,22.0,18.94736842105263,19.0,7.0,9.0,8.125,8.0,0.1,6.2,2.4472972972972973,1.6,3.0,339.0,46.92567567567568,55.0,1.0,2.0,1.2162162162162162,1.0,5.0,"4,544"
2010-02-27,0.004,0.007,0.0052083333333333,0.005,0.5,1.0,0.7125,0.6499999999999999,0.002,0.023,0.0096666666666666,0.0075,0.015,0.048,0.029875,0.0284999999999999,26.0,70.0,46.29166666666666,47.0,0.0,0.0,0.0,0.0,20.0,80.0,44.93243243243244,30.0,60.0,90.0,77.80405405405405,80.0,18.0,22.0,19.789473684210527,20.0,8.0,12.0,9.8125,9.0,0.0,3.3,1.2655405405405409,1.3,27.0,337.0,66.5945945945946,57.0,1.0,2.0,1.885135135135135,2.0,6.0,"27,321"
