timestamp,min,max,mean,median,std
2019-12-14,0,10,1.3888888888888888,0.0,3.5073618720610082
2019-12-15,0,50,14.75,5.0,19.47067391892594
2019-12-16,0,100,10.583333333333334,5.0,17.943363277665807
2019-12-17,0,100,36.111111111111114,10.0,43.72170286696644
2019-12-18,0,10,0.8333333333333334,0.0,2.803059552906941
2019-12-19,0,10,1.8055555555555556,0.0,3.6159918176617634
2019-12-20,0,10,2.361111111111111,0.0,3.4818121536085016
2019-12-21,0,5,2.361111111111111,0.0,2.5315469892400104
2019-12-22,0,5,0.2777777777777778,0.0,1.161553420728616
2019-12-23,0,0,0.0,0.0,0.0
2019-12-24,0,5,0.6944444444444444,0.0,1.7536809360305041
2019-12-25,0,50,18.333333333333332,10.0,18.322507626258087
2019-12-26,0,50,17.61111111111111,25.0,12.234092360000227
2019-12-27,0,50,21.38888888888889,25.0,16.50156317751707
2019-12-28,0,50,24.583333333333332,25.0,19.062865921546454
2019-12-29,0,25,8.61111111111111,10.0,9.305229797662259
2019-12-30,0,25,8.61111111111111,5.0,10.184800377531156
2019-12-31,0,50,17.416666666666668,17.5,15.544176677181348
2020-01-01,0,100,11.555555555555555,0.0,25.33709245292865
2020-01-02,0,50,8.333333333333334,0.0,15.720777879699755
2020-01-03,0,50,18.61111111111111,17.5,14.633317700648222
2020-01-04,5,100,55.55555555555556,50.0,35.5994418697528
2020-01-05,0,50,9.166666666666666,5.0,13.065767704742255
2020-01-06,0,10,1.6666666666666667,0.0,3.380617018914066
2020-01-07,0,25,10.416666666666666,7.5,9.81070843517429
2020-01-08,0,50,14.444444444444445,10.0,11.38782418561771
2020-01-09,0,50,19.86111111111111,25.0,18.341448420414626
2020-01-10,0,10,0.3055555555555556,0.0,1.6702342768852938
2020-01-11,0,25,8.88888888888889,5.0,8.792132124893671
2020-01-12,5,100,25.27777777777778,25.0,18.591259253609493
2020-01-13,0,50,23.75,25.0,17.003150968486484
2020-01-14,0,50,9.722222222222221,5.0,13.729241184131899
2020-01-15,0,5,0.1388888888888889,0.0,0.8333333333333334
2020-01-16,0,0,0.0,0.0,0.0
2020-01-17,0,0,0.0,0.0,0.0
2020-01-18,0,0,0.0,0.0,0.0
2020-01-19,0,0,0.0,0.0,0.0
2020-01-20,0,0,0.0,0.0,0.0
2020-01-21,0,5,0.4444444444444444,0.0,1.4029447488244033
2020-01-22,0,10,3.0,0.5,3.794733192202055
2020-01-23,0,25,7.777777777777778,5.0,9.520237425344003
2020-01-24,0,50,9.88888888888889,0.0,16.129436758880644
2020-01-25,0,0,0.0,0.0,0.0
2020-01-26,0,0,0.0,0.0,0.0
2020-01-27,0,0,0.0,0.0,0.0
2020-01-28,0,0,0.0,0.0,0.0
2020-01-29,0,0,0.0,0.0,0.0
2020-01-30,0,10,0.2777777777777778,0.0,1.6666666666666667
2020-01-31,0,0,0.0,0.0,0.0
2020-02-01,0,0,0.0,0.0,0.0
2020-02-02,0,0,0.0,0.0,0.0
2020-02-03,0,25,6.527777777777778,0.0,8.76840468015252
2018-02-01,0,25,9.166666666666666,5.0,10.744355563298726
2018-02-02,0,0,0.0,0.0,0.0
2018-02-03,0,0,0.0,0.0,0.0
2018-02-04,0,0,0.0,0.0,0.0
2018-02-05,0,0,0.0,0.0,0.0
2018-02-06,0,0,0.0,0.0,0.0
2018-02-07,0,25,3.75,0.0,5.395103600223341
2018-02-08,0,25,4.722222222222222,0.0,7.165836053748812
2018-02-09,0,0,0.0,0.0,0.0
2018-02-10,0,0,0.0,0.0,0.0
2018-02-11,0,25,4.444444444444445,0.0,7.1492035298424055
2018-02-12,0,25,5.694444444444445,0.0,9.03586329006949
2018-02-13,0,0,0.0,0.0,0.0
2018-02-14,0,0,0.0,0.0,0.0
2018-02-15,0,0,0.0,0.0,0.0
2018-02-16,0,5,0.4166666666666667,0.0,1.4015297764534702
2018-02-17,0,5,0.1388888888888889,0.0,0.8333333333333335
2018-02-18,0,0,0.0,0.0,0.0
2018-02-19,0,0,0.0,0.0,0.0
2018-02-20,0,0,0.0,0.0,0.0
2018-02-21,0,5,0.6944444444444444,0.0,1.7536809360305041
2018-02-22,0,5,1.3888888888888888,0.0,2.2712838128974897
2018-02-23,0,0,0.0,0.0,0.0
2018-02-24,0,0,0.0,0.0,0.0
2018-02-25,0,0,0.0,0.0,0.0
2018-02-26,0,5,0.6944444444444444,0.0,1.7536809360305041
2018-02-27,0,10,2.638888888888889,0.0,4.223422970447263
2018-02-28,0,10,1.0833333333333333,0.0,2.600824045237531
2018-03-01,0,5,1.6944444444444444,0.0,2.376304988175002
2018-03-02,0,5,0.8611111111111112,0.0,1.8845655471718945
2018-03-03,0,0,0.0,0.0,0.0
2018-03-04,0,10,1.9444444444444444,0.0,3.2244108604247996
2018-03-05,0,10,1.5277777777777777,0.0,3.54953607520847
2018-03-06,0,0,0.0,0.0,0.0
2018-03-07,0,0,0.0,0.0,0.0
2018-03-08,0,0,0.0,0.0,0.0
2018-03-09,0,5,0.6944444444444444,0.0,1.7536809360305041
2018-03-10,0,5,3.0555555555555554,5.0,2.472066162365221
2018-03-11,0,10,1.5277777777777777,0.0,2.8833126891636405
2018-03-12,0,10,1.9444444444444444,0.0,3.2244108604247996
2018-03-13,0,10,1.6666666666666667,0.0,3.779644730092272
2018-03-14,0,5,0.3333333333333333,0.0,1.1710800875382399
2018-03-15,0,0,0.0,0.0,0.0
2018-03-16,0,0,0.0,0.0,0.0
2018-03-17,0,0,0.0,0.0,0.0
2018-03-18,0,5,1.25,0.0,2.1957751641342
2018-03-19,0,5,1.6111111111111112,0.0,2.2963048301599405
2018-03-20,0,5,0.3333333333333333,0.0,1.1710800875382399
2018-03-21,0,5,0.6388888888888888,0.0,1.5884004133139327
2018-03-22,0,5,0.6111111111111112,0.0,1.59064726767399
2018-03-23,0,0,0.0,0.0,0.0
2018-03-24,0,0,0.0,0.0,0.0
2018-03-25,0,0,0.0,0.0,0.0
2018-03-26,0,0,0.0,0.0,0.0
2018-03-27,0,5,0.5555555555555556,0.0,1.5936381457791915
2018-03-28,0,5,1.5555555555555556,0.0,2.323106841457232
2018-03-29,0,5,1.7777777777777777,1.0,2.0717295895129486
2018-03-30,0,5,1.7222222222222223,0.5,2.237487252779154
2018-03-31,0,10,2.5555555555555554,1.0,3.3674445117451515
2018-04-01,0,10,3.4722222222222223,5.0,3.3422499787770095
2018-04-02,0,5,0.3888888888888889,0.0,1.177837674427842
2018-04-03,0,0,0.0,0.0,0.0
2018-04-04,0,0,0.0,0.0,0.0
2018-04-05,0,0,0.0,0.0,0.0
2018-04-06,0,0,0.0,0.0,0.0
2018-04-07,0,1,0.1111111111111111,0.0,0.3187276291558383
